ID,Review Date,Location,Hotel/Restaurant name,Review
rn576042072,Reviewed 3 weeks ago , Patong,Baluchi Restaurant,Soul satisfying Indian food!! I think that says it all for the food that they serve there. And all the kudos to their Head Chef Mr. Ramesh Singh. Just like the homemade Indian food far from India. That just made our day. Thank you Chef!!...More
rn571399410,"Reviewed April 5, 2018 ", Patong,Baluchi Restaurant,"We ate here about 6 times! Great food, great service! We have two boys 9 & 11. Food choices for all! Highly recommend!!
The Canadian Family
#magang"
rn570784079,"Reviewed April 3, 2018 ", Patong,Baluchi Restaurant,"We had a lovely meal at this restaurant, having got a bit fed up with Thai food. Everything was excellent, although not the cheapest place we visited."
rn557712614,"Reviewed February 1, 2018 ", Patong,Baluchi Restaurant,Amazing Indian dishes prepared to your liking. The place was empty during our visit so the service was fine but the ac was broken
rn556587561,"Reviewed January 26, 2018 ", Patong,Baluchi Restaurant,i ate in this restaurant last night. it is the fourth time in two and a half years that i have taken friends there. One of my guests had not eaten Indian cuisine before. from start to finish every person was helpful and very accommodating...More
rn553470666,"Reviewed January 12, 2018 ", Patong,Baluchi Restaurant,"Nice atmosphere in a garden setting, great service .though it did take a returned meal to get the steak cooked right ,it was very nice and no hassles."
rn547786799,"Reviewed December 17, 2017 ", Patong,Baluchi Restaurant,"Poppadoms are not on the menu but served complimentary and you can have more if you pay, being English these are a must have starter with an Indian meal.
Food was very tasty and they gave the option of spice levels. Service was satisfactory. Clean...More"
rn543361484,"Reviewed November 26, 2017 ", Patong,Baluchi Restaurant,"We were in Phuket for 3 days , many Indian restaurants but nothing is better then Baluchi , nice decor , spacious, food quality the best , we went after reading review and found it the same as rated . We were attended by nice...More"
rn538956598,"Reviewed November 6, 2017 ", Patong,Baluchi Restaurant,I was there on 3rd Nov-2017 for dinner with my Boss and it was very good experience. Staff service is good mainly food is very delicious typical Indian food. Baluchi is eacsy access by beach side near Hotel Holiday Inn.
rn536536844,"Reviewed October 27, 2017 ", Patong,Baluchi Restaurant,This restaurant is part of Horizon Patong & it looked with amazing setting but the food is very average
rn526232286,"Reviewed September 21, 2017 ", Patong,Baluchi Restaurant,We found the food to be very average the only thing we liked was the restaurant manager she was friendly and helpful...
rn515424895,"Reviewed August 20, 2017 ", Patong,Baluchi Restaurant,"Baluchi is a famous brand of mughlai cuisines in Delhi, India. Since we are vegetarians, we keep looking for a good Indian restaurant which can serve us authentic Indian vegetarian food. After a lot of search, we zero'ed down at this place which is opposite...More"
rn512659732,"Reviewed August 14, 2017 ", Patong,Baluchi Restaurant,The place is located in the heart of phuket with a good name. They fail to match the taste according to the Indian standards and the prices are way too high.
rn495206870,"Reviewed June 22, 2017 ", Patong,Baluchi Restaurant,it was the place for our dinner during our stay because of our vegetarian expectations... surprisingly we had our Indian taste also..pleasant ambience...delicious food...helpful staff.....
rn494821677,"Reviewed June 21, 2017 ", Patong,Baluchi Restaurant,"Had a chicken Lababdar ordered it medium, came out smelt amazing but was very spicy. Asked the waiter to see if I could get it mild and he argued with me at the table that I ordered it medium and it seemed like an effort...More"
rn494821643,"Reviewed June 21, 2017 ", Patong,Baluchi Restaurant,"Food was tasty however the service received from the staff really lets this place down, I wouldn't return."
rn488769583,"Reviewed May 29, 2017 ", Patong,Baluchi Restaurant,"Verr good Indian food. One of the best. Overall had a good experience on the quality, quantity, price and ambience. I think people who only likes Indian food can blindly go to this place."
rn477082478,"Reviewed April 19, 2017 ", Patong,Baluchi Restaurant,"During our first visit to Thailand we felt like having some Indian food, which led us to this restaurant. Asked for the menu for the Indian cuisine and then took our table. While browsing through the menu there was an absolute lack of service. After...More"
rn474386000,"Reviewed April 10, 2017 ", Patong,Baluchi Restaurant,"It was quiet the night I visited which, given the hustle of Patong, was very welcome.
The service was excellent - both in speed and approach.
Food was spot on, a proper curry - delicious, with layers of flavour"
rn464810958,"Reviewed March 5, 2017 ", Patong,Baluchi Restaurant,Our visit to this restaurant was based on the reviews. It's true that the restaurant has more staff than customers. When we went to the restaurant it was empty. We ordered our food and the starters were edible. The main meal was Terribly tasteless and...More
rn461328105,"Reviewed February 19, 2017 ", Patong,Baluchi Restaurant,"If you are looking for good Indian food in patong then this is the place to go to. great food, service is a little slow but overall excellent."
rn455514692,"Reviewed January 28, 2017 ", Patong,Baluchi Restaurant,"Visited there after searching for indian food along the main patong street. Ordered masala papad, beer, dal tadka, some paneer dish and a 4 rotis.
Taste : Pretty good ..probably 5/5.
Service: Nothing to write home about.
Worth the money ? I guess no...since i...More"
rn452275885,"Reviewed January 15, 2017 ", Patong,Baluchi Restaurant,"Food is way over priced compared to hotels it's much more expensive and quality is only so so. Don't order steamed rice as they charge Thb 110++ for cheap basmati rice. The butter chicken is good and the nan, but the biriyani is grossly over...More"
rn436021956,"Reviewed November 9, 2016 ", Patong,Baluchi Restaurant,It's pretty nicely done place. Lovely ambience. I visited this place for dinner. You can expect good Indian food. They are very clear with their vegetarian options. I had some nice quiet and private time with my loved one. You can enjoy a good family...More
rn435202481,"Reviewed November 6, 2016 ", Patong,Baluchi Restaurant,This Restaurant was once described as being the place to go for authentic Indian food. Nowadays it is barely average. Often with more Staff than Diners. Staff have a tendency to play-around than to remain professional throughout/ Because the Customer displays a low-key attitude relative...More
rn429327206,"Reviewed October 18, 2016 ", Patong,Baluchi Restaurant,"On first visit we requested to first meet the cook as he was from India too.
We explained the cook that navratra is on so we would like to have purely Jain food.He provided us Jain food.
Taste and quality of the food was amazing...More"
rn429282587,"Reviewed October 18, 2016 ", Patong,Baluchi Restaurant,Ambient is good.. food is tasty and spicy if you wish .. price is reasonable for a restaurant In hotel ..only thing is you should learn how to be Patience because the waitresses are not good in English but they are OK.!
rn428028729,"Reviewed October 14, 2016 ", Patong,Baluchi Restaurant,"We stayed at this resort so had all breakfasts and around 7 dinners here.
Breakfast was great, lots of variety with different Asian dishes daily. Plenty of western variety including and egg chef.
Dinner had a different theme every night. The food was nice, however...More"
rn422876258,"Reviewed September 27, 2016 ", Patong,Baluchi Restaurant,"Wonder g where to go and eat Good Jain thai curry...got this place to serve me exleccent Thai curry ,pizza,Amazing paneer vegetable...good placed to for Jain as well as non Jain eaters as chef Rajesh takes good care of customers...ambience good and location excellent...a must...More"
rn420028543,"Reviewed September 18, 2016 ", Patong,Baluchi Restaurant,we were surprised to find out upon arrival at horizon patong to find out that there were 4 meals included in our stay. They were themed evenings so different food every night and great variety. Great food.
rn418760305,"Reviewed September 15, 2016 ", Patong,Baluchi Restaurant,"Being a vegetarian is not easy especially if it's a place like patong where only seafood rules, this place is great, the food was a very delicious however did not like the place where it was situated, would have been nice if it were in...More"
rn415993952,"Reviewed September 7, 2016 ", Patong,Baluchi Restaurant,"Beautiful Restaurant with loads of space, good ambiance, excellent service and damn good food. Breakfast spread - the best! Extensive and delectable menu to cater for all tastes with a really good cocktail selection from the bar."
rn411627865,"Reviewed August 27, 2016 ", Patong,Baluchi Restaurant,"Food Superb !!!! We had visited this restaurant on our last trip to Phuket. So we thought we would try again.
Even better this time!!!! The dishes were delicious.
Still thinking about the meal this morning.
Highly recommend for your taste buds.
Only negative ,...More"
rn405596968,"Reviewed August 15, 2016 ", Patong,Baluchi Restaurant,"We walked into this place with no perceived ideas on what the food would be like and was pleasantly surprised.
The decor was a little lacking, but I was there to eat Indian food and ambience takes second place to my taste buds...
I must...More"
rn403487663,"Reviewed August 10, 2016 ", Patong,Baluchi Restaurant,"For the variety Indian food available in Patong, Baluchi stands at average. Nothing special in terms of quality or presentation."
rn400307454,"Reviewed August 2, 2016 ", Patong,Baluchi Restaurant,"Really good North Indian food, even though the decor is a bit plain.
Highly recommend the black dal, butter chicken, tangdi kebab, seekh kebab, shrimp biryani, pindi chole and surprisingly the khichdi"
